5	1	321	770	0	52066	SASW Rep1_EVT_SC_PR_STRT	0	-1	18	Y		Y	1	N	
5	2	321	272	0	52067	SASW Rep2_EVT_ADC_LOGIC	0	-1	18	Y		Y	1	N	
5	2	321	281	0	52068	SASW Rep2_EVT_ADC_OUT_OF_RANGE	0	-1	18	Y		Y	1	N	
5	2	321	822	0	52223	SASW Rep2_EVT_CCD_TEMP_WARN	0	-1	18	Y		Y	1	N	
5	2	321	276	0	52069	SASW Rep2_EVT_DPU_TEMP_WARN	0	-1	18	Y		Y	1	N	
5	2	321	275	0	52070	SASW Rep2_EVT_DPU_VOLT_WARN	0	-1	18	Y		Y	1	N	
5	2	321	827	0	52239	SASW Rep2_EVT_FEE_ANOMALY	0	-1	18	Y		Y	1	N	
5	2	321	786	0	52071	SASW Rep2_EVT_FEE_DATA_ERR	0	-1	18	Y		Y	1	N	
5	2	321	838	0	52243	SASW Rep2_EVT_FEE_PARAM_WARN	0	-1	18	Y		Y	1	N	
5	2	321	821	0	52224	SASW Rep2_EVT_FEE_TEMP_WARN	0	-1	18	Y		Y	1	N	
5	2	321	831	0	52225	SASW Rep2_EVT_FULL_SUN	0	-1	18	Y		Y	1	N	
5	2	321	261	0	52072	SASW Rep2_EVT_MEM_COR_MRAM	0	-1	18	Y		Y	1	N	
5	2	321	256	0	52073	SASW Rep2_EVT_MEM_COR_RAM	0	-1	18	Y		Y	1	N	
5	2	321	320	0	52074	SASW Rep2_EVT_PSU_CURR_WARN	0	-1	18	Y		Y	1	N	
5	2	321	326	0	52075	SASW Rep2_EVT_PSU_PSUOK_ERR	0	-1	18	Y		Y	1	N	
5	2	321	327	0	52076	SASW Rep2_EVT_PSU_RSEOK_ERR	0	-1	18	Y		Y	1	N	
5	2	321	321	0	52077	SASW Rep2_EVT_PSU_TEMP_WARN	0	-1	18	Y		Y	1	N	
5	2	321	306	0	52078	SASW Rep2_EVT_RSE_ERRRESP	0	-1	18	Y		Y	1	N	
5	2	321	305	0	52079	SASW Rep2_EVT_RSE_FRAME	0	-1	18	Y		Y	1	N	
5	2	321	304	0	52080	SASW Rep2_EVT_RSE_PARITY	0	-1	18	Y		Y	1	N	
5	2	321	785	0	52081	SASW Rep2_EVT_SBIT_ERR	0	-1	18	Y		Y	1	N	
5	2	321	784	0	52082	SASW Rep2_EVT_SEQ_CNT_ERR	0	-1	18	Y		Y	1	N	
5	2	321	290	0	52083	SASW Rep2_EVT_SPW_CONTO	0	-1	18	Y		Y	1	N	
5	2	321	294	0	52084	SASW Rep2_EVT_SPW_CREDIT	0	-1	18	Y		Y	1	N	
5	2	321	292	0	52085	SASW Rep2_EVT_SPW_DISCONNECT	0	-1	18	Y		Y	1	N	
5	2	321	293	0	52086	SASW Rep2_EVT_SPW_ESCAPE	0	-1	18	Y		Y	1	N	
5	2	321	291	0	52087	SASW Rep2_EVT_SPW_PARITY	0	-1	18	Y		Y	1	N	
5	2	321	295	0	52088	SASW Rep2_EVT_SPW_RXAHB	0	-1	18	Y		Y	1	N	
5	2	321	296	0	52089	SASW Rep2_EVT_SPW_TXAHB	0	-1	18	Y		Y	1	N	
5	3	321	274	0	52090	SASW Rep3_EVT_ADC_NORANGES	0	-1	18	Y		Y	1	N	
5	3	321	824	0	52226	SASW Rep3_EVT_CCD_TEMP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	336	0	52091	SASW Rep3_EVT_CMD_INV_APID	0	-1	18	Y		Y	1	N	
5	3	321	806	0	52092	SASW Rep3_EVT_CMPR_SIZE	0	-1	18	Y		Y	1	N	
5	3	321	803	0	52093	SASW Rep3_EVT_DBIT_ERR	0	-1	18	Y		Y	1	N	
5	3	321	837	0	52240	SASW Rep3_EVT_DOOR_OPER_TO	0	-1	18	Y		Y	1	N	
5	3	321	836	0	52227	SASW Rep3_EVT_DPU_EC_RATE	0	-1	18	Y		Y	1	N	
5	3	321	835	0	52228	SASW Rep3_EVT_DPU_EC_SAT	0	-1	18	Y		Y	1	N	
5	3	321	277	0	52094	SASW Rep3_EVT_DPU_PERM_WARN	0	-1	18	Y		Y	1	N	
5	3	321	279	0	52095	SASW Rep3_EVT_DPU_TEMP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	278	0	52096	SASW Rep3_EVT_DPU_VOLT_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	805	0	52097	SASW Rep3_EVT_FD_FAILED	0	-1	18	Y		Y	1	N	
5	3	321	828	0	52229	SASW Rep3_EVT_FEE_ANO_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	825	0	52238	SASW Rep3_EVT_FEE_CCD_TEMP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	834	0	52230	SASW Rep3_EVT_FEE_EC_RATE	0	-1	18	Y		Y	1	N	
5	3	321	833	0	52231	SASW Rep3_EVT_FEE_EC_SAT	0	-1	18	Y		Y	1	N	
5	3	321	810	0	52098	SASW Rep3_EVT_FEE_ILL_ST	0	-1	18	Y		Y	1	N	
5	3	321	826	0	52232	SASW Rep3_EVT_FEE_NOT_ALIVE	0	-1	18	Y		Y	1	N	
5	3	321	829	0	52233	SASW Rep3_EVT_FEE_PARAM_OOL	0	-1	18	Y		Y	1	N	
5	3	321	823	0	52234	SASW Rep3_EVT_FEE_TEMP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	832	0	52235	SASW Rep3_EVT_FULL_SUN_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	811	0	52099	SASW Rep3_EVT_HCTRL_NOPARAM	0	-1	18	Y		Y	1	N	
5	3	321	801	0	52100	SASW Rep3_EVT_INSTRM_PQF	0	-1	18	Y		Y	1	N	
5	3	321	802	0	52101	SASW Rep3_EVT_IN_ILLGR	0	-1	18	Y		Y	1	N	
5	3	321	259	0	52102	SASW Rep3_EVT_MEM_LOAD_CMP	0	-1	18	Y		Y	1	N	
5	3	321	262	0	52103	SASW Rep3_EVT_MEM_MRAM_LCL	0	-1	18	Y		Y	1	N	
5	3	321	258	0	52104	SASW Rep3_EVT_MEM_UNCOR_MRAM	0	-1	18	Y		Y	1	N	
5	3	321	257	0	52105	SASW Rep3_EVT_MEM_UNCOR_RAM	0	-1	18	Y		Y	1	N	
5	3	321	818	0	52244	SASW Rep3_EVT_NOTIF_ERR	0	-1	18	Y		Y	1	N	
5	3	321	260	0	52106	SASW Rep3_EVT_PARLOAD_CMP	0	-1	18	Y		Y	1	N	
5	3	321	800	0	52107	SASW Rep3_EVT_PCRL2_FULL	0	-1	18	Y		Y	1	N	
5	3	321	323	0	52108	SASW Rep3_EVT_PSU_CURR_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	322	0	52109	SASW Rep3_EVT_PSU_PERM_WARN	0	-1	18	Y		Y	1	N	
5	3	321	324	0	52110	SASW Rep3_EVT_PSU_TEMP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	830	0	52236	SASW Rep3_EVT_RES_ERR	0	-1	18	Y		Y	1	N	
5	3	321	820	0	52132	SASW Rep3_EVT_RP_STARTED	0	-1	18	Y		Y	1	N	
5	3	321	309	0	52111	SASW Rep3_EVT_RSE_ELECHOT	0	-1	18	Y		Y	1	N	
5	3	321	308	0	52112	SASW Rep3_EVT_RSE_MOTORHOT	0	-1	18	Y		Y	1	N	
5	3	321	312	0	52113	SASW Rep3_EVT_RSE_NOPARAM	0	-1	18	Y		Y	1	N	
5	3	321	307	0	52114	SASW Rep3_EVT_RSE_TIMEOUT	0	-1	18	Y		Y	1	N	
5	3	321	809	0	52115	SASW Rep3_EVT_SDP_DATAFAIL	0	-1	18	Y		Y	1	N	
5	3	321	807	0	52116	SASW Rep3_EVT_SDP_FAIL	0	-1	18	Y		Y	1	N	
5	3	321	808	0	52117	SASW Rep3_EVT_SDP_NOMEM	0	-1	18	Y		Y	1	N	
5	3	321	297	0	52118	SASW Rep3_EVT_SPW_EARLYEOP	0	-1	18	Y		Y	1	N	
5	3	321	299	0	52119	SASW Rep3_EVT_SPW_EEP	0	-1	18	Y		Y	1	N	
5	3	321	819	0	52245	SASW Rep3_EVT_SPW_ERR_H	0	-1	18	Y		Y	1	N	
5	3	321	298	0	52120	SASW Rep3_EVT_SPW_INVADDR	0	-1	18	Y		Y	1	N	
5	3	321	288	0	52121	SASW Rep3_EVT_SPW_RXTO	0	-1	18	Y		Y	1	N	
5	3	321	300	0	52122	SASW Rep3_EVT_SPW_TOOBIG	0	-1	18	Y		Y	1	N	
5	3	321	289	0	52123	SASW Rep3_EVT_SPW_TXTO	0	-1	18	Y		Y	1	N	
5	3	321	804	0	52124	SASW Rep3_EVT_SYNC_LOSS	0	-1	18	Y		Y	1	N	
5	3	321	817	0	52246	SASW Rep3_EVT_THRD_OR	0	-1	18	Y		Y	1	N	
5	4	321	273	0	52125	SASW Rep4_EVT_ADC_FAILURE	0	-1	18	Y		Y	1	N	
5	4	321	280	0	52126	SASW Rep4_EVT_DPU_PERM_FAIL	0	-1	18	Y		Y	1	N	
5	4	321	816	0	52127	SASW Rep4_EVT_INIT_FAIL	0	-1	18	Y		Y	1	N	
5	4	321	325	0	52129	SASW Rep4_EVT_PSU_PERM_FAIL	0	-1	18	Y		Y	1	N	
5	4	321	328	0	52130	SASW Rep4_EVT_PSU_PSUOK_PERM	0	-1	18	Y		Y	1	N	
5	4	321	329	0	52131	SASW Rep4_EVT_PSU_RSEOK_PERM	0	-1	18	Y		Y	1	N	
5	4	321	310	0	52133	SASW Rep4_EVT_RSE_CLOSE_TO	0	-1	18	Y		Y	1	N	
5	4	321	311	0	52134	SASW Rep4_EVT_RSE_NOCOM	0	-1	18	Y		Y	1	N	
6	6	321	0	0	52141	SASW DumpRep	0	52141	18	Y		Y	1	N	
6	10	321	0	0	52242	SASW CheckRep	0	-1	18	Y		Y	1	N	
13	1	321	0	0	52143	SASW DownFirstRep	0	52143	18	Y		Y	1	N	
13	2	321	0	0	52144	SASW DownInterRep	0	52144	18	Y		Y	1	N	
13	3	321	0	0	52145	SASW DownLastRep	0	52145	18	Y		Y	1	N	
13	4	321	0	0	52146	SASW DownAbortRep	0	-1	18	Y		Y	1	N	
13	16	321	0	0	52151	SASW UpAbortRep	0	-1	18	Y		Y	1	N	
17	2	321	0	0	52154	SASW AreYouAliveRep	0	-1	18	Y		Y	1	N	
20	2	321	1	0	52156	SASW ParamValueRep_ADC_RANGES	0	-1	18	Y		Y	1	N	
20	2	321	4	0	52157	SASW ParamValueRep_HEAT_CTRL_IASW	0	-1	18	Y		Y	1	N	
20	2	321	3	0	52158	SASW ParamValueRep_RSE_PARAM	0	-1	18	Y		Y	1	N	
197	1	321	0	0	52183	SASW BootRep	0	52183	18	Y		Y	1	N	
